Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 16.0, 20.0, 11.0, 10.0, 10.0, 5.0
Porcentagem, 44.4444444444, 55.5555555556, 30.5555555556, 27.7777777778, 27.7777777778, 13.8888888889
