Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
822.0, 631.0, 191.0, 432.0, 64.0, 127.0, 199.0
Porcentagem, 76.7639902676, 23.2360097324, 52.5547445255, 7.78588807786, 15.4501216545, 24.2092457421
