Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 23.0, 18.0, 14.0, 2.0, 16.0, 9.0
Porcentagem, 56.0975609756, 43.9024390244, 34.1463414634, 4.87804878049, 39.0243902439, 21.9512195122
