Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 23.0, 13.0, 0.0, 7.0, 6.0, 23.0
Porcentagem, 63.8888888889, 36.1111111111, 0.0, 19.4444444444, 16.6666666667, 63.8888888889
