Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 29.0, 12.0, 3.0, 5.0, 7.0, 26.0
Porcentagem, 70.7317073171, 29.2682926829, 7.31707317073, 12.1951219512, 17.0731707317, 63.4146341463
