Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 28.0, 13.0, 24.0, 7.0, 6.0, 4.0
Porcentagem, 68.2926829268, 31.7073170732, 58.5365853659, 17.0731707317, 14.6341463415, 9.75609756098
