Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
459.0, 402.0, 57.0, 384.0, 7.0, 50.0, 18.0
Porcentagem, 87.5816993464, 12.4183006536, 83.660130719, 1.52505446623, 10.8932461874, 3.92156862745
