Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 30.0, 6.0, 28.0, 2.0, 4.0, 2.0
Porcentagem, 83.3333333333, 16.6666666667, 77.7777777778, 5.55555555556, 11.1111111111, 5.55555555556
