Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
523.0, 411.0, 112.0, 124.0, 66.0, 46.0, 287.0
Porcentagem, 78.5850860421, 21.4149139579, 23.7093690249, 12.6195028681, 8.79541108987, 54.8757170172
