Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
26.0, 13.0, 13.0, 12.0, 4.0, 9.0, 1.0
Porcentagem, 50.0, 50.0, 46.1538461538, 15.3846153846, 34.6153846154, 3.84615384615
