Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
388.0, 356.0, 32.0, 93.0, 25.0, 7.0, 263.0
Porcentagem, 91.7525773196, 8.24742268041, 23.9690721649, 6.44329896907, 1.80412371134, 67.7835051546
