Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
604.0, 518.0, 86.0, 511.0, 10.0, 76.0, 7.0
Porcentagem, 85.761589404, 14.238410596, 84.6026490066, 1.65562913907, 12.582781457, 1.15894039735
