Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
360.0, 321.0, 39.0, 298.0, 1.0, 38.0, 23.0
Porcentagem, 89.1666666667, 10.8333333333, 82.7777777778, 0.277777777778, 10.5555555556, 6.38888888889
