Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 36.0, 5.0, 0.0, 2.0, 3.0, 36.0
Porcentagem, 87.8048780488, 12.1951219512, 0.0, 4.87804878049, 7.31707317073, 87.8048780488
