Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
167.0, 163.0, 4.0, 22.0, 4.0, 0.0, 141.0
Porcentagem, 97.6047904192, 2.39520958084, 13.1736526946, 2.39520958084, 0.0, 84.4311377246
