Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
25.0, 25.0, 0.0, 25.0, 0.0, 0.0, 0.0
Porcentagem, 100.0, 0.0, 100.0, 0.0, 0.0, 0.0
