Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 26.0, 15.0, 22.0, 4.0, 11.0, 4.0
Porcentagem, 63.4146341463, 36.5853658537, 53.6585365854, 9.75609756098, 26.8292682927, 9.75609756098
