Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
499.0, 445.0, 54.0, 336.0, 15.0, 39.0, 109.0
Porcentagem, 89.1783567134, 10.8216432866, 67.3346693387, 3.00601202405, 7.81563126253, 21.8436873747
