Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 25.0, 16.0, 15.0, 5.0, 11.0, 10.0
Porcentagem, 60.9756097561, 39.0243902439, 36.5853658537, 12.1951219512, 26.8292682927, 24.3902439024
