Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
228.0, 225.0, 3.0, 177.0, 0.0, 3.0, 48.0
Porcentagem, 98.6842105263, 1.31578947368, 77.6315789474, 0.0, 1.31578947368, 21.0526315789
