Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
34.0, 21.0, 13.0, 20.0, 2.0, 11.0, 1.0
Porcentagem, 61.7647058824, 38.2352941176, 58.8235294118, 5.88235294118, 32.3529411765, 2.94117647059
