Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 23.0, 13.0, 11.0, 4.0, 9.0, 12.0
Porcentagem, 63.8888888889, 36.1111111111, 30.5555555556, 11.1111111111, 25.0, 33.3333333333
