Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
31.0, 30.0, 1.0, 30.0, 0.0, 1.0, 0.0
Porcentagem, 96.7741935484, 3.22580645161, 96.7741935484, 0.0, 3.22580645161, 0.0
