Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
37.0, 30.0, 7.0, 30.0, 0.0, 7.0, 0.0
Porcentagem, 81.0810810811, 18.9189189189, 81.0810810811, 0.0, 18.9189189189, 0.0
