Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
640.0, 565.0, 75.0, 564.0, 1.0, 74.0, 1.0
Porcentagem, 88.28125, 11.71875, 88.125, 0.15625, 11.5625, 0.15625
