Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
276.0, 250.0, 26.0, 201.0, 6.0, 20.0, 49.0
Porcentagem, 90.5797101449, 9.42028985507, 72.8260869565, 2.17391304348, 7.24637681159, 17.7536231884
