Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 28.0, 13.0, 0.0, 9.0, 4.0, 28.0
Porcentagem, 68.2926829268, 31.7073170732, 0.0, 21.9512195122, 9.75609756098, 68.2926829268
