Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 25.0, 16.0, 0.0, 13.0, 3.0, 25.0
Porcentagem, 60.9756097561, 39.0243902439, 0.0, 31.7073170732, 7.31707317073, 60.9756097561
