Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
320.0, 305.0, 15.0, 137.0, 11.0, 4.0, 168.0
Porcentagem, 95.3125, 4.6875, 42.8125, 3.4375, 1.25, 52.5
