Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
1024.0, 785.0, 239.0, 632.0, 56.0, 183.0, 153.0
Porcentagem, 76.66015625, 23.33984375, 61.71875, 5.46875, 17.87109375, 14.94140625
